Ticket number,Issue Date,Issue time,Meter Id,Marked Time,RP State Plate,Plate Expiry Date,VIN,Make,Body Style,Color,Location,Route,Agency,Violation code,Violation Description,Fine amount,Latitude,Longitude,Agency Description,Color Description,Body Style Description
4560443882,01/10/2023,1129,,0000,CA,202303,,HOND,PA,WT,888 VERMONT AV S,,54,80.56E4+,RED ZONE,93,6473334.902052,1842933.586082,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560538990,01/10/2023,1141,,0000,CA,0,,OTHR,CM,BN,900 WILSHIRE BL W,,56,80.56E4+,RED ZONE,93,6483141.078065,1840699.051288,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4560842860,01/10/2023,1146,,0000,CA,202303,,TOYT,PA,BK,651 SPRING ST S,,56,80.56E4+,RED ZONE,93,6485434.435857,1838935.991678,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560892976,01/10/2023,1211,,0000,CA,202307,,HOND,PA,WT,3800 OLYMPIC BL E,,56,80.56E4+,RED ZONE,93,6503084.051483,1829302.014077,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561043830,01/10/2023,1212,,0000,CA,2,,UNK,PA,BN,905 2ND ST E,,56,80.56E4+,RED ZONE,93,6484594.530117,1843374.306862,56 - DOT - CENTRAL,BROWN,PASSENGER CAR
4560515363,01/10/2023,1206,,0000,CA,202203,,HOND,PA,GY,400 SAN JUAN AVE E,,51,80.56E4+,RED ZONE,93,6419348.22854,1819631.741027,51 - DOT - WESTERN,GREY,PASSENGER CAR
4561026164,01/10/2023,1133,,0000,ME,0,,UNK,TR,BL,541 140TH ST W,,55,80.56E4+,RED ZONE,93,6475720.002562,1787792.471403,55 - DOT - SOUTHERN,BLUE,TRAILER
4561164764,01/10/2023,1208,,0000,CA,202308,,CHEV,PU,MR,457 52ND ST W,,55,80.56E4+,RED ZONE,93,6476202.150946,1820954.044261,55 - DOT - SOUTHERN,MAROON,PICK-UP TRUCK
4560842823,01/10/2023,1119,,0000,CA,202301,,KIA,PA,BK,700 1ST ST W,,56,80.56E4+,RED ZONE,93,6485991.523678,1842997.997725,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561070732,01/10/2023,1214,,0000,CA,202303,,FORD,PA,WT,800 7TH ST W,,56,80.56E4+,RED ZONE,93,6483280.35362,1840201.940487,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561070721,01/10/2023,1210,,0000,WA,0,,JEEP,PA,WT,725 7TH ST W,,56,80.56E4+,RED ZONE,93,6483527.129928,1840010.047533,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560774083,01/10/2023,1127,,0000,CA,202304,,CHEV,PA,WT,11677 SAN VICENTE BL,,51,80.56E4+,RED ZONE,93,6416065.609065,1841198.790314,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4561026175,01/10/2023,1135,,0000,ME,0,,UNK,TR,BL,540 140TH ST W,,55,80.56E4+,RED ZONE,93,6475720.002562,1787792.471403,55 - DOT - SOUTHERN,BLUE,TRAILER
4560757843,01/10/2023,1126,,0000,CA,202300,,FORD,PA,YE,4001 ADAIR ST,,55,80.56E4+,RED ZONE,93,6480067.295139,1826548.414436,55 - DOT - SOUTHERN,YELLOW,PASSENGER CAR
4561043804,01/10/2023,1154,,0000,CA,202306,,HOND,PA,BK,501 LOS ANGELES ST S,,56,80.56E4+,RED ZONE,93,6486669.23614,1839238.112904,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560757832,01/10/2023,1124,,0000,CA,202305,,LEXS,PA,GY,"270 MARTIN LUTHER KING, JR BLVD E",,55,80.56E4+,RED ZONE,93,6477530.708123,1826539.544091,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560626125,01/10/2023,1204,,0000,TX,0,,CADI,PA,SL,3600 7TH ST W,,54,80.56E4+,RED ZONE,93,6469184.4463,1844246.443148,54 - DOT - HOLLYWOOD,SILVER,PASSENGER CAR
4561104785,01/10/2023,1149,,0000,CA,202307,,LEXS,PA,GY,4800 SATURN ST,0102R,51,80.56E4+,RED ZONE,93,6458214.575228,1838566.716488,51 - DOT - WESTERN,GREY,PASSENGER CAR
4560256610,01/10/2023,1151,,0000,CA,202212,,NISS,PA,BL,330 2ND ST E,,56,80.56E4+,RED ZONE,93,6486845.733087,1841619.19787,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4561196463,01/10/2023,1153,,0000,AZ,0,,CHEV,PA,GY,600 HILL ST S,,56,80.56E4+,RED ZONE,93,6484992.46051,1839708.47111,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560372810,01/10/2023,1133,,0000,CA,0,,TOYT,PA,WT,6100 WILLOW BROOK AV W,489R1,54,80.56E4+,RED ZONE,93,,,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4561035415,01/10/2023,1147,,0000,CA,202208,,HOND,PA,BK,10022 BROADWAY  S,,55,80.56E4+,RED ZONE,93,6477303.023533,1802608.892948,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560515374,01/10/2023,1207,,0000,CA,9,,VOLK,PA,GY,1201 ABBOT KINNEY BLVD,,51,80.56E4+,RED ZONE,93,6419348.22854,1819631.741027,51 - DOT - WESTERN,GREY,PASSENGER CAR
4560418973,01/10/2023,1146,,0000,CA,202309,,HOND,PA,BK,13400 BEACH AV,,51,80.56E4+,RED ZONE,93,6427029.835904,1819532.779735,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4559849560,01/10/2023,1119,,0000,CA,202309,,FRHT,TK,WT,606 OLIVE ST S,,56,80.56E4+,RED ZONE,93,6484643.690552,1839929.531099,56 - DOT - CENTRAL,WHITE,TRUCK
4559256660,01/10/2023,1143,,0000,CA,202300,,BMW,PA,SL,943 NORTH BROADWAY,,56,80.56E4+,RED ZONE,93,6489981.218128,1846319.184762,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560987966,01/10/2023,1124,,0000,CA,2,,UNK,CM,BN,109 5TH ST E,,56,80.56E4+,RED ZONE,93,6486262.512459,1839556.111368,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4560928352,01/10/2023,1151,,0000,CA,202308,,DODG,PA,BN,1530 OLIVE ST S,,56,80.56E4+,RED ZONE,93,6481379.840914,1835470.825148,56 - DOT - CENTRAL,BROWN,PASSENGER CAR
4560877576,01/10/2023,1208,,0000,CA,201905,,KIA,PA,SL,866 WESTGATE AVE S,,51,80.56E4+,RED ZONE,93,6419646.954717,1841346.830528,51 - DOT - WESTERN,SILVER,PASSENGER CAR
4560539045,01/10/2023,1214,,0000,CA,202300,,TOYT,PA,BL,550 GRAND,,56,80.56E4+,RED ZONE,93,6484538.59785,1840473.80709,56 - DOT - CENTRAL,BLUE,PASSENGER CAR
4560764110,01/10/2023,1208,,0000,CA,202306,,HYUN,PA,SL,1545 36TH PL W,,55,80.56E4+,RED ZONE,93,6469376.752055,1830485.185631,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561164753,01/10/2023,1203,,0000,CA,0,,UNK,TR,WT,401 48TH ST W,,55,80.56E4+,RED ZONE,93,6476387.509366,1822215.450241,55 - DOT - SOUTHERN,WHITE,TRAILER
4559256671,01/10/2023,1148,,0000,CA,202305,,NISS,CM,WT,935 NORTH BROADWAY,,56,80.56E4+,RED ZONE,93,6489914.703358,1846162.800231,56 - DOT - CENTRAL,WHITE,COMMERCIAL
4560827132,01/10/2023,1135,,0000,CA,202303,,CHEV,PA,WT,4300 DEGNAN BL,,55,80.56E4+,RED ZONE,93,6461211.096097,1824725.464787,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561156751,01/10/2023,1202,,0000,CA,202401,,LEXS,PA,GY,1201 EL CENTRO AV N,,54,80.56E4+,RED ZONE,93,6463434.034054,1856224.353837,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4560842856,01/10/2023,1134,,0000,CA,0,,GMC,CM,BN,601 SPRING ST S,,56,80.56E4+,RED ZONE,93,6485641.283683,1839201.358919,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4561035430,01/10/2023,1152,,0000,CA,202303,,NISS,PA,WT,10014 BROADWAY  S,,55,80.56E4+,RED ZONE,93,6477303.048648,1802635.83812,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561201466,01/10/2023,1157,,0000,CA,0,,TOYT,PA,WT,437 GAGE AVE W,,55,80.56E4+,RED ZONE,93,,,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560695543,01/10/2023,1204,,0000,FL,0,,TOYT,PA,BK,4000 CATALINA AVE,,54,80.56E4+,RED ZONE,93,,,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561009935,01/10/2023,1157,,0000,NV,9,,FORD,TK,MR,500 93RD ST W,,55,80.56E4+,RED ZONE,93,6475934.461194,1805005.001318,55 - DOT - SOUTHERN,MAROON,TRUCK
4560774105,01/10/2023,1140,,0000,CA,202210,,VOLK,PA,WT,11600 GOSHEN AVE,,51,80.56E4+,RED ZONE,93,6422328.114024,1841505.442446,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4561061013,01/10/2023,1136,,0000,AL,0,,HYUN,PA,BK,7811 VENTURA CANYON AV,,53,80.56E4+,RED ZONE,93,6432053.541557,1899936.702024,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4561026212,01/10/2023,1144,,0000,ME,0,,UNK,TR,BK,551 140TH ST W,,55,80.56E4+,RED ZONE,93,6475682.44288,1787792.535309,55 - DOT - SOUTHERN,BLACK,TRAILER
4561035441,01/10/2023,1204,,0000,CA,202104,,MERZ,PA,GY,200 102ND ST E,,55,80.56E4+,RED ZONE,93,6477896.052243,1802024.111835,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4561035404,01/10/2023,1145,,0000,CA,202304,,HOND,PA,WT,10022 BROADWAY  S,,55,80.56E4+,RED ZONE,93,6477303.023533,1802608.892948,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561147710,01/10/2023,1153,,0000,CA,202306,,HOND,PA,WT,2600 DALTON AVE,,55,80.56E4+,RED ZONE,93,6469535.165222,1834426.41842,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560820865,01/10/2023,1144,,0000,CA,202107,,CHEV,PA,SL,1701 82ND ST W,,55,80.56E4+,RED ZONE,93,6468629.91454,1809633.324359,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4560088805,01/10/2023,1123,,0000,CA,0,,PONT,PA,BK,423 7TH ST E,,56,80.56E4+,RED ZONE,93,6484423.159679,1839313.2369,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4560915122,01/10/2023,1133,,0000,CA,202304,,VOLK,PA,GY,3900 VANTAGE AVE,,53,80.56E4+,RED ZONE,93,6441665.159192,1873844.510905,53 - DOT - VALLEY,GREY,PASSENGER CAR
4561135806,01/10/2023,1157,,0000,CA,202311,,FORD,PU,WT,365 11TH ST E,,56,80.56E4+,RED ZONE,93,,,56 - DOT - CENTRAL,WHITE,PICK-UP TRUCK
4561190616,01/10/2023,1158,,0000,CA,202301,,CHEV,PA,RD,1353 ALVARADO TER,,56,80.56E4+,RED ZONE,93,6476519.718642,1838927.458357,56 - DOT - CENTRAL,RED,PASSENGER CAR
4561063780,01/10/2023,1132,,0000,CA,202210,,CADI,PA,BL,360 MARIPOSA AVE S,,54,80.56E4+,RED ZONE,93,6470996.887264,1850585.624237,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4560116551,01/10/2023,1153,,0000,CA,8,,KIA,PA,GY,108 JUDGE JOHN AISO ST,,56,80.56E4+,RED ZONE,93,6488726.401796,1840839.934139,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560842893,01/10/2023,1210,,0000,CA,0,,GMC,CM,BN,402 12TH ST W,,56,80.56E4+,RED ZONE,93,6481895.768976,1837096.563881,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4561043745,01/10/2023,1127,,0000,CA,202307,,FORD,PA,GN,512 MAIN ST S,,56,80.56E4+,RED ZONE,93,6486300.664651,1839367.988346,56 - DOT - CENTRAL,GREEN,PASSENGER CAR
4561069332,01/10/2023,1137,,0000,CA,202301,,NISS,PA,WT,1311 PALMETTO ST,,56,80.56E4+,RED ZONE,93,6491169.612516,1837085.666722,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560553535,01/10/2023,1152,,0000,CA,202312,,RROV,PA,GY,301 SWEETZER AV N,,54,80.56E4+,RED ZONE,93,6449615.557378,1849032.241019,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4560988025,01/10/2023,1154,,0000,CA,202310,,MERZ,PA,WT,447 LOS ANGELES ST S,,56,80.56E4+,RED ZONE,93,6486810.270253,1839408.637601,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560892965,01/10/2023,1203,,0000,CA,202305,,INFI,PA,BK,3600 6TH ST E,,56,80.56E4+,RED ZONE,93,6502869.459936,1832889.594089,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561077684,01/10/2023,1119,,0000,FL,202212,,MERZ,PA,WT,756 SPRING ST S,,56,80.56E4+,RED ZONE,93,6485157.484821,1838580.868269,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560539034,01/10/2023,1203,,0000,CA,9,,OTHR,CM,BN,520 GRAND,,56,80.56E4+,RED ZONE,93,6484662.890839,1840633.134623,56 - DOT - CENTRAL,BROWN,COMMERCIAL
4560928363,01/10/2023,1152,,0000,CA,202312,,TOYT,PA,RD,1530 OLIVE ST S,,56,80.56E4+,RED ZONE,93,6481379.840914,1835470.825148,56 - DOT - CENTRAL,RED,PASSENGER CAR
4560850534,01/10/2023,1212,,0000,CA,202303,,PORS,PA,WT,602 STANFORD AVE S,,56,80.56E4+,RED ZONE,93,6488091.765517,1837291.201786,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561024580,01/10/2023,1121,,0000,CA,202302,,TOYT,VN,GY,10921 MAIN ST,,55,80.56E4+,RED ZONE,93,6478594.027927,1799581.699973,55 - DOT - SOUTHERN,GREY,VAN
4560536433,01/10/2023,1141,,0000,CA,202211,,BMW,PA,GY,13324 VERMONT AV S,,55,80.56E4+,RED ZONE,93,6473199.437629,1790128.335945,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560411041,01/10/2023,1128,,0000,CA,202301,,TOYT,PA,WT,1500 ARGYLE AV N,,54,80.56E4+,RED ZONE,93,6463229.416908,1858206.563201,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4561017193,01/10/2023,1127,,0000,CA,202312,,MERZ,PA,BK,15271 SUNSET BL,,51,80.56E4+,RED ZONE,93,6402514.494484,1839910.314336,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4560905156,01/10/2023,1135,,0000,CA,202306,,HOND,PA,BK,1800 BRONSON AVE S,,51,80.56E4+,RED ZONE,93,6462039.299723,1837659.443394,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4561031915,01/10/2023,1143,,0000,CA,0,,FORD,PA,WT,701 OGDEN DR S,,51,80.56E4+,RED ZONE,93,6452827.172818,1845388.649832,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4560820876,01/10/2023,1146,,0000,CA,0,,KIA,PA,BL,8100 WESTERN AV S,,55,80.56E4+,RED ZONE,93,6467969.582692,1809963.606247,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4560329421,01/10/2023,1133,,0000,CA,202302,,MERZ,PA,WT,635 BROADWAY  S,,56,80.56E4+,RED ZONE,93,6485177.31542,1839273.173681,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561026256,01/10/2023,1150,,0000,ME,0,,UNK,PA,BL,552 140TH ST W,,55,80.56E4+,RED ZONE,93,6475674.930943,1787792.54809,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4560088816,01/10/2023,1123,,0000,CA,202308,,MERZ,PA,WT,423 7TH ST E,,56,80.56E4+,RED ZONE,93,6484423.159679,1839313.2369,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560877510,01/10/2023,1141,,0000,CA,0,,TSMR,PA,WT,11963 SAN VICENTE BL,,51,80.56E4+,RED ZONE,93,6418975.083192,1841781.603146,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4560856215,01/10/2023,1142,,0000,UT,202003,,KIA,PA,GY,820 FOSTER DR,0103R,51,80.56E4+,RED ZONE,93,6450118.713458,1844903.933751,51 - DOT - WESTERN,GREY,PASSENGER CAR
4561156714,01/10/2023,1124,,0000,CA,202301,,KIA,PA,WT,5806 LA MIRADA AVE,,54,80.56E4+,RED ZONE,93,6466030.400662,1856654.15556,54 - DOT - HOLLYWOOD,WHITE,PASSENGER CAR
4560892921,01/10/2023,1130,,0000,CA,202304,,TOYT,PA,GY,300 MOTT ST N,,56,80.56E4+,RED ZONE,93,6498809.696774,1836904.831637,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4561051795,01/10/2023,1154,,0000,CA,10,,SUBA,PA,WT,1610 SUNSET BLVD W,,56,80.56E4+,RED ZONE,93,6483705.092185,1850433.366321,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560539001,01/10/2023,1142,,0000,CA,2,,TOYT,PA,BK,900 WILSHIRE BL W,,56,80.56E4+,RED ZONE,93,6483141.078065,1840699.051288,56 - DOT - CENTRAL,BLACK,PASSENGER CAR
4561026201,01/10/2023,1143,,0000,ME,0,,UNK,TR,BL,551 140TH ST W,,55,80.56E4+,RED ZONE,93,6475682.44288,1787792.535309,55 - DOT - SOUTHERN,BLUE,TRAILER
4560842882,01/10/2023,1204,,0000,CA,0,,FORD,CM,GY,1050 GRAND AV S,,56,80.56E4+,RED ZONE,93,6482503.407012,1837863.709735,56 - DOT - CENTRAL,GREY,COMMERCIAL
4560856204,01/10/2023,1129,,0000,CA,202306,,HOND,PA,GY,8570 GREGORY WAY,0103R,51,80.56E4+,RED ZONE,93,6447266.115444,1845506.901935,51 - DOT - WESTERN,GREY,PASSENGER CAR
4560456121,01/10/2023,1134,,0000,CA,202303,,BMW,PA,GY,749 GRAMERCY PL,,54,80.56E4+,RED ZONE,93,6466804.172268,1843962.533482,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561026186,01/10/2023,1137,,0000,CA,202311,,FRHT,TK,BK,540 140TH ST W,,55,80.56E4+,RED ZONE,93,6475720.002562,1787792.471403,55 - DOT - SOUTHERN,BLACK,TRUCK
4561024613,01/10/2023,1130,,0000,CA,202203,,TOYT,PA,BK,10500 WALL ST,,55,80.56E4+,RED ZONE,93,6479257.654863,1801037.079546,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561035463,01/10/2023,1205,,0000,CA,202209,,MERZ,PA,SL,200 102ND ST E,,55,80.56E4+,RED ZONE,93,6477896.052243,1802024.111835,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561147695,01/10/2023,1127,,0000,CA,202208,,HOND,PA,BK,2800 DALTON AVE,,55,80.56E4+,RED ZONE,93,6469537.182915,1833434.196994,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4560877554,01/10/2023,1205,,0000,CA,202009,,HOND,PA,WT,850 WESTGATE AVE S,,51,80.56E4+,RED ZONE,93,6419561.387507,1841435.502715,51 - DOT - WESTERN,WHITE,PASSENGER CAR
4560892932,01/10/2023,1137,,0000,CA,202301,,GMC,PA,GN,100 SAVANNAH ST,,56,80.56E4+,RED ZONE,93,6499985.179334,1837356.236861,56 - DOT - CENTRAL,GREEN,PASSENGER CAR
4561043760,01/10/2023,1132,,0000,CA,202309,,FORD,PA,GY,550 MAIN ST S,,56,80.56E4+,RED ZONE,93,6486153.584815,1839179.847552,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4560892980,01/10/2023,1217,,0000,CA,202212,,JEEP,PA,RD,3466 8TH ST E,,56,80.56E4+,RED ZONE,93,6500097.305403,1830030.809147,56 - DOT - CENTRAL,RED,PASSENGER CAR
4561024635,01/10/2023,1133,,0000,CA,202308,,HOND,PA,WT,200 106TH ST E,,55,80.56E4+,RED ZONE,93,6477893.638317,1800703.803128,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4560437350,01/10/2023,1218,,0000,CA,202301,,CHEV,PA,BL,10600 WADSWORTH AVE,,55,80.56E4+,RED ZONE,93,6483205.02671,1800691.127649,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561026190,01/10/2023,1139,,0000,ME,0,,UNK,TR,BL,540 140TH ST W,,55,80.56E4+,RED ZONE,93,6475720.002562,1787792.471403,55 - DOT - SOUTHERN,BLUE,TRAILER
4561070710,01/10/2023,1208,,0000,CA,202304,,MERZ,PA,WT,725 7TH ST W,,56,80.56E4+,RED ZONE,93,6483527.129928,1840010.047533,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4561147684,01/10/2023,1120,,0000,CA,202212,,HYUN,PA,WT,3600 DENKER AVE S,,55,80.56E4+,RED ZONE,93,6469336.382353,1830819.829828,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561070695,01/10/2023,1200,,0000,CA,202309,,FORD,PA,GY,651 HILL ST S,,56,80.56E4+,RED ZONE,93,6484784.835665,1839442.367695,56 - DOT - CENTRAL,GREY,PASSENGER CAR
4561098533,01/10/2023,1217,,0000,CA,202208,,TOYT,PA,SL,341 AVENUE 26 W,,56,80.56E4+,RED ZONE,93,6495082.71461,1852063.277554,56 - DOT - CENTRAL,SILVER,PASSENGER CAR
4560088794,01/10/2023,1122,,0000,CA,202201,,KIA,PA,WT,423 7TH ST E,,56,80.56E4+,RED ZONE,93,6484423.159679,1839313.2369,56 - DOT - CENTRAL,WHITE,PASSENGER CAR
4560256621,01/10/2023,1211,,0000,MA,202312,,NISS,VN,BL,443 SAN PEDRO ST S,,56,80.56E4+,RED ZONE,93,6487898.335361,1838790.509941,56 - DOT - CENTRAL,BLUE,VAN
4561156725,01/10/2023,1132,,0000,CA,202310,,CHEV,PA,BL,5820 LA MIRADA AVE,,54,80.56E4+,RED ZONE,93,6465935.722478,1856654.24607,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4560422646,01/10/2023,2129,,0000,CA,202301,,TOYT,PA,GY,2222 OCEAN VIEW AVE W,0403B,54,80.56E4+,RED ZONE,93,6478566.257538,1845383.259972,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561081943,01/10/2023,2020,,0000,CA,2,,HOND,PA,SL,3800 CIMARRON ST S,,55,80.56E4+,RED ZONE,93,6465883.335238,1828851.121641,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561080204,01/10/2023,343,,0000,CA,202305,,HOND,PA,WT,700 FRIES AVE,,55,80.56E4+,RED ZONE,93,6481156.616363,1741837.497044,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561080230,01/10/2023,356,,0000,CA,202311,,DODG,PA,BK,600 GULF AVE,,55,80.56E4+,RED ZONE,93,6478816.490149,1741160.091007,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4559671421,01/10/2023,410,,0000,CA,202303,,TOYT,PA,BL,2541 OCEAN VIEW AVE W,0403B,54,80.56E4+,RED ZONE,93,6477344.043539,1845295.794153,54 - DOT - HOLLYWOOD,BLUE,PASSENGER CAR
4561080182,01/10/2023,339,,0000,CA,202302,,HOND,PA,WT,300 G ST,,55,80.56E4+,RED ZONE,93,6481156.616363,1741837.497044,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561080156,01/10/2023,323,,0000,CA,202302,,CHRY,PA,BL,400 WILMINGTON BLVD,,55,80.56E4+,RED ZONE,93,6478494.729579,1740079.803862,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561080226,01/10/2023,353,,0000,CA,202105,,TOYT,PA,BL,702 G ST,,55,80.56E4+,RED ZONE,93,6479566.48227,1741736.997286,55 - DOT - SOUTHERN,BLUE,PASSENGER CAR
4561080160,01/10/2023,326,,0000,CA,202309,,FORD,PA,WT,400 WILMINGTON BLVD,,55,80.56E4+,RED ZONE,93,6478494.729579,1740079.803862,55 - DOT - SOUTHERN,WHITE,PASSENGER CAR
4561080241,01/10/2023,359,,0000,CA,202209,,NISS,PA,SL,1001 G ST,,55,80.56E4+,RED ZONE,93,6478387.881006,1741663.310977,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4559671410,01/10/2023,352,,0000,CA,202305,,DODG,PU,WT,428 RAMPART BLVD N,0403B,54,80.56E4+,RED ZONE,93,6476877.362619,1845998.219076,54 - DOT - HOLLYWOOD,WHITE,PICK-UP TRUCK
4561080215,01/10/2023,346,,0000,CA,202303,,HOND,PA,SL,501 G ST,,55,80.56E4+,RED ZONE,93,6480365.629582,1741786.949747,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4559671432,01/10/2023,416,,0000,CA,202302,,FORD,PA,GY,571 CORONADO ST S,0403B,54,80.56E4+,RED ZONE,93,6476828.534968,1845207.166988,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
4561002784,01/10/2023,322,,0000,CA,202311,,KIA,PA,SL,1900 22ND ST W,,55,80.56E4+,RED ZONE,93,6469796.936303,1835747.098263,55 - DOT - SOUTHERN,SILVER,PASSENGER CAR
4561080171,01/10/2023,336,,0000,CA,202304,,TOYT,PA,BK,300 G ST,,55,80.56E4+,RED ZONE,93,6481156.616363,1741837.497044,55 - DOT - SOUTHERN,BLACK,PASSENGER CAR
4561104940,01/10/2023,1651,,0000,CA,202312,,JEEP,PA,BK,1800 CLOVERDALE AVE,0102R,51,80.56E4+,RED ZONE,93,6454768.089372,1838597.181339,51 - DOT - WESTERN,BLACK,PASSENGER CAR
4561104936,01/10/2023,1650,,0000,CA,202310,,MAZD,PA,BL,1600 CLOVERDALE AVE,0102R,51,80.56E4+,RED ZONE,93,6454861.517464,1838890.902294,51 - DOT - WESTERN,BLUE,PASSENGER CAR
4560832920,01/10/2023,448,,0000,CA,202310,,NISS,PA,GY,5100 SAN PEDRO PL,,55,80.56E4+,RED ZONE,93,6479785.706717,1821231.907889,55 - DOT - SOUTHERN,GREY,PASSENGER CAR
4560697072,01/10/2023,445,,0000,CA,202310,,MERZ,PA,BK,7500 ALABAMA AVE,,53,80.56E4+,RED ZONE,93,6380547.242155,1898062.727773,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4561002810,01/10/2023,512,,0000,CA,202305,,NISS,PA,RD,4200 MENLO AVE,,55,80.56E4+,RED ZONE,93,6473776.947699,1825187.013766,55 - DOT - SOUTHERN,RED,PASSENGER CAR
4560697116,01/10/2023,505,,0000,CA,202305,,NISS,PA,GY,21001 VALERIO ST,,53,80.56E4+,RED ZONE,93,6383087.05008,1897392.27023,53 - DOT - VALLEY,GREY,PASSENGER CAR
4560697105,01/10/2023,500,,0000,CA,202300,,TOYT,PA,BK,7401 INDEPENDENCE AVE,,53,80.56E4+,RED ZONE,93,6383087.05008,1897392.27023,53 - DOT - VALLEY,BLACK,PASSENGER CAR
4559965491,01/10/2023,739,,0000,CA,202303,,MERZ,PA,BK,401 ARDMORE AVE S,,54,80.56E4+,RED ZONE,93,6470119.105009,1850775.997389,54 - DOT - HOLLYWOOD,BLACK,PASSENGER CAR
4561002854,01/10/2023,720,,0000,CA,202208,,FORD,PA,RD,4200 KANSAS AVE,,55,80.56E4+,RED ZONE,93,6472648.255814,1825173.913878,55 - DOT - SOUTHERN,RED,PASSENGER CAR
4560422635,01/10/2023,2128,,0000,CA,202211,,TOYT,PA,GY,2330 OCEAN VIEW AVE W,0403B,54,80.56E4+,RED ZONE,93,6478118.100554,1845351.310535,54 - DOT - HOLLYWOOD,GREY,PASSENGER CAR
